product_id,name_clean,brand_name,product_type,origin_class_corrected,price,rating,sold_count,discount_rate,tiki_verified,cluster,pca_x,pca_y
72941415,"Sữa rửa mặt thải độc , ngăn ngừa mụn , sạch nhờn Dabo Hydration dành cho nam ( )",Dabo,Skincare,Ngoài nước,135000,5.0,2,0.0,1,2,-0.33538439772232254,-0.09113158726101514
16437475,TOTAL CLEANSING FOAM - SỮA RỬA MẶT TẠO BỌT KIỂM SOÁT DẦU,Twins Skin,Skincare,Trong nước,350000,4.8,54,0.0,1,0,-0.041014127193815156,1.007855643038906
10863623,Sữa Rửa Mặt Trà Xanh Naive (),Naive,Skincare,Ngoài nước,125000,4.5,167,0.0,1,0,0.740060250281049,2.0446943693456827
10863620,Sữa Rửa Mặt Lô Hội Naive (),Naive,Skincare,Ngoài nước,87900,4.5,76,0.0,1,0,0.6904856114911078,1.7953988857756367
275967976,Sữa rửa mặt nghệ Hưng Yên Cocoon,Cocoon,Skincare,Trong nước,165250,5.0,18,15.0,0,3,1.9169359268718134,-1.190441670337745
275967617,Sữa rửa mặt dạng gel rửa mặt hoa hồng Cocoon,Cocoon,Skincare,Trong nước,162500,5.0,15,15.0,0,3,1.8726197694019846,-1.2714050328297688
262875080,Sữa Rửa Mặt Giúp Làm Sạch Sâu Dành Cho Da Dầu Cerave Foaming Cleanser,CeraVe,Skincare,Ngoài nước,165000,3.5,7,0.0,1,0,-0.8026827341023732,0.4397682185841626
205069705,Sữa Rửa Mặt Sạch Sâu Chiết Xuất Than Hoạt Tính Clarista Tokyo Charcoal Facial Foam (),Clarista,Skincare,Ngoài nước,95000,5.0,1,59.0,1,4,2.030437600736203,-1.715564823098605
191081573,Sữa Rửa Mặt Cho Da Nhờn Mụn CeraVe Foaming Cleanser Gel Moussant,CeraVe,Skincare,Ngoài nước,360000,5.0,16,0.0,1,2,-0.3339217591596828,0.3783149912210122
186271122,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser,Cetaphil,Skincare,Ngoài nước,525000,4.0,51,0.0,1,0,-0.6346586157352861,0.8659779249994329
