product_id,name,name_clean,brand_name,seller_name,product_type,category,primary_category,origin_class,origin_normalized,is_imported,price,original_price,discount_rate,has_discount,price_segment,sold_count,popularity_tier,is_extreme_seller,review_count,review_ratio,review_ratio_flag,rating,rating_tier,estimated_revenue,is_official_store,is_authentic,has_authentic_badge,tiki_verified,availability,availability_label,sold_hidden_flag,has_name_duplicate
277526707,[Qùa tặng] Sữa rửa mặt kiểm soát nhờn ngăn ngừa mụn dạng gel Acnes Oil Control Cleanser 50g,Sữa rửa mặt kiểm soát nhờn ngăn ngừa mụn dạng gel Acnes Oil Control Cleanser,Acnes,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,40000,41000,2.0,True,Dưới 100k,9,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,360000,True,1,True,0,1,Còn hàng,False,True
277375309,Sữa rửa mặt Hada Labo chống lão hóa Premium Cleanser Aging Care 100g,Sữa rửa mặt Hada Labo chống lão hóa Premium Cleanser Aging Care,Hada Labo,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,106000,135000,21.0,True,100k – 300k,31,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,3286000,True,1,True,0,1,Còn hàng,False,False
277375294,Sữa rửa mặt dưỡng trắng cao cấp Hada Labo Premium Cleanser Radiance 100g,Sữa rửa mặt dưỡng trắng cao cấp Hada Labo Premium Cleanser Radiance,Hada Labo,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,105500,135000,22.0,True,100k – 300k,19,Mới,False,2,0.1053,False,5.0,Cao (≥ 4.5),2004500,True,1,True,0,1,Còn hàng,False,False
276486487,Sữa Rửa Mặt Rosette Làm Giảm Mụn Face Wash Pasta Acne Clear 120G,Sữa Rửa Mặt Rote Làm Giảm Mụn Face Wash Pasta Acne Clear,Rosette,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,133200,160000,17.0,True,100k – 300k,6,Mới,False,1,0.1667,False,5.0,Cao (≥ 4.5),799200,True,1,True,0,1,Còn hàng,False,False
276396782,Sữa rửa mặt X-Men 100g Detox/Sáng da/Ngừa mụn/Kiểm soát nhờn/Mát lạnh,Sữa rửa mặt X-Men Detox/Sáng da/Ngừa mụn/Kiểm soát nhờn/Mát lạnh,X-Men,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,62000,83000,25.0,True,Dưới 100k,18,Mới,False,3,0.1667,False,5.0,Cao (≥ 4.5),1116000,True,1,True,0,1,Còn hàng,False,False
276022717,"Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, kiềm dầu dạng kem Oxy Oil Acne Wash 100g","Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, kiềm dầu dạng kem Oxy Oil Acne Wash",Oxy,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,74500,95000,22.0,True,Dưới 100k,56,Phổ biến,False,8,0.1429,False,5.0,Cao (≥ 4.5),4172000,True,1,True,0,1,Còn hàng,False,False
276022715,"Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, giảm khô căng dạng gel Oxy Hydrating Wash 100g","Sữa rửa mặt cho nam Oxy sạch dịu nhẹ, giảm khô căng dạng gel Oxy Hydrating Wash",Oxy,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,74500,95000,22.0,True,Dưới 100k,49,Mới,False,8,0.1633,False,4.3,Trung bình (3.5–4.5),3650500,True,1,True,0,1,Còn hàng,False,False
275968828,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon 310ml,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon,Cocoon,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,250750,299455,16.0,True,100k – 300k,11,Mới,False,1,0.0909,False,5.0,Cao (≥ 4.5),2758250,True,1,True,0,1,Còn hàng,False,True
275968083,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon 140ml,Sữa rửa mặt dạng gel rửa mặt cà phê Đắk Lắk Cocoon,Cocoon,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,162700,191455,15.0,True,100k – 300k,14,Mới,False,2,0.1429,False,5.0,Cao (≥ 4.5),2277800,True,1,True,0,1,Còn hàng,False,True
275967914,Sữa rửa mặt dạng Gel bí đao rửa mặt Cocoon 310ml,Sữa rửa mặt dạng Gel bí đao rửa mặt Cocoon,Cocoon,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,284000,299455,5.0,True,100k – 300k,2614,Bestseller,False,14,0.0054,False,4.5,Cao (≥ 4.5),742376000,True,1,True,0,1,Còn hàng,False,False
275967828,Sữa rửa mặt nghệ Hưng Yên Cocoon 310ml,Sữa rửa mặt nghệ Hưng Yên Cocoon,Cocoon,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,250750,299455,16.0,True,100k – 300k,951,Bán chạy,False,7,0.0074,False,5.0,Cao (≥ 4.5),238463250,True,1,True,0,1,Còn hàng,False,True
275875969,Sữa Rửa Mặt CERAVE Hydrating Cleanser 473ml,Sữa Rửa Mặt CERAVE Hydrating Cleanser,Cerave,MEDiCARE Official Store,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Pháp,True,470000,470000,0.0,False,300k – 700k,1,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,470000,True,1,True,0,1,Còn hàng,False,True
275798194,Sữa rửa mặt tẩy trang sáng da Hatomugi 130g/tuýp,Sữa rửa mặt tẩy trang sáng da Hatomugi /tuýp,Hatomugi,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,45000,90000,50.0,True,Dưới 100k,71,Phổ biến,False,7,0.0986,False,5.0,Cao (≥ 4.5),3195000,True,1,True,0,1,Còn hàng,False,False
275798162,Sữa rửa mặt làm sáng da Hatomugi 170g/tuýp,Sữa rửa mặt làm sáng da Hatomugi /tuýp,Reihaku Hatomugi,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,59000,59000,0.0,False,Dưới 100k,10,Mới,False,1,0.1,False,5.0,Cao (≥ 4.5),590000,True,1,True,0,1,Còn hàng,False,False
275796078,Sữa rửa mặt Simple Refreshing Facial Wash giúp làm sạch da (50ml/150ml) - Hàng chính hãng,Sữa rửa mặt Simple Refreshing Facial Wash giúp làm sạch da (/) - Hàng,Simple,Long Hưng Official Store,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Anh,True,129000,150000,14.0,True,100k – 300k,4,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,516000,True,1,True,0,1,Còn hàng,False,False
275085347,Sữa rửa mặt dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cleanser 15g,Sữa rửa mặt dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cleanser,Hada Labo,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,15000,20000,25.0,True,Dưới 100k,233,Phổ biến,False,0,0.0,False,0.0,Chưa có đánh giá,3495000,True,1,True,1,1,Còn hàng,False,True
274672689,Sữa rửa mặt và tẩy trang dưỡng ẩm lô hội Naris Alodew Nhật Bản 100ml,Sữa rửa mặt và tẩy trang dưỡng ẩm lô hội Naris Alodew Nhật Bản,Dabo,Thebeauty,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,365000,365000,0.0,False,300k – 700k,4,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,1460000,True,1,True,1,1,Còn hàng,False,False
273711622,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng Senka Perfect Whip 120g - 14839,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng Senka Perfect Whip - 14839,Senka,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,111500,119000,6.0,True,100k – 300k,117132,Bestseller,True,8,0.0001,False,5.0,Cao (≥ 4.5),13060218000,True,1,True,1,1,Còn hàng,False,True
205069705,Sữa Rửa Mặt Sạch Sâu Chiết Xuất Than Hoạt Tính Clarista Tokyo Charcoal Facial Foam (130 G),Sữa Rửa Mặt Sạch Sâu Chiết Xuất Than Hoạt Tính Clarista Tokyo Charcoal Facial Foam (),Clarista,HOÀ PHÚC,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,125000,198000,37.0,True,100k – 300k,4,Mới,False,1,0.25,False,5.0,Cao (≥ 4.5),500000,True,1,True,1,1,Còn hàng,False,True
198341163,Gel Rửa Mặt Oxy Acne Prevent 100g,Gel Rửa Mặt Oxy Acne Prevent,Oxy,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,72000,86000,16.0,True,Dưới 100k,1416,Bán chạy,False,15,0.0106,False,5.0,Cao (≥ 4.5),101952000,True,1,True,1,1,Còn hàng,False,False
184040167,Nước tẩy trang RHA chống lão hóa 3 TRONG 1 Teoxane RHA Micellar Solution,Nước tẩy trang RHA chống lão hóa 3 TRONG 1 Teoxane RHA Micellar Solution,Teoxane,Teoxane Việt Nam,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,900000,900000,0.0,False,700k – 2tr,1,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,900000,True,1,True,1,1,Còn hàng,False,False
176284237,Sữa Rửa Mặt Nivea Men Hạt Mát Xa Sạch Nhờn Mát Lạnh (100G) - 88880,Sữa Rửa Mặt Nivea Men Hạt Mát Xa Sạch Nhờn Mát Lạnh () - 88880,Nivea,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Thái Lan,False,74000,82000,10.0,True,Dưới 100k,22188,Bestseller,False,8,0.0004,False,4.5,Cao (≥ 4.5),1641912000,True,1,True,1,1,Còn hàng,False,False
119251217,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser 125ml,Sữa rửa mặt dịu lành cho da nhạy cảm Cetaphil Gentle Skin Cleanser,Cetaphil,Cetaphil Official Store,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Canada,True,175000,175000,0.0,False,100k – 300k,528,Bán chạy,False,134,0.2538,False,5.0,Cao (≥ 4.5),92400000,True,1,True,1,1,Còn hàng,False,True
117147635,Sữa Rửa Mặt Simple lành tính và hiệu quả cho mọi loại da 150ml,Sữa Rửa Mặt Simple lành tính và hiệu quả cho mọi loại da,Simple,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Ba Lan,True,105000,140500,25.0,True,100k – 300k,29361,Bestseller,False,591,0.0201,False,4.8,Cao (≥ 4.5),3082905000,True,1,True,1,1,Còn hàng,False,False
91767643,[Quà tặng] Sữa rửa mặt diệt khuẩn cho da nhờn mụn Floslek Anti Acne Bacterial Face Cleansing Gel 200ml + Tặng bọt biển,Sữa rửa mặt diệt khuẩn cho da nhờn mụn Floslek Anti Acne Bacterial Face Cleansing Gel + bọt biển,Floslek,Baby Shop 1820,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Ba Lan,True,380000,380000,0.0,False,300k – 700k,6,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,2280000,True,1,True,1,1,Còn hàng,False,False
72215923,Bộ Sữa rửa mặt dưỡng ẩm OHUI Miracle Moisture Cleansing Foam set,Sữa rửa mặt dưỡng ẩm OHUI Miracle Moisture Cleansing Foam,Ohui,Mercy Cosmetics,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Hàn Quốc,True,528000,750000,30.0,True,300k – 700k,11,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,5808000,True,1,True,1,1,Còn hàng,False,False
54058503,Sữa rửa mặt dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cleanser 80g,Sữa rửa mặt dưỡng trắng Hada Labo Perfect White Tranexamic Acid Cleanser,Hada Labo,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,82000,97000,15.0,True,Dưới 100k,78169,Bestseller,False,656,0.0084,False,4.7,Cao (≥ 4.5),6409858000,True,1,True,1,1,Còn hàng,False,True
25108217,Sữa rửa mặt ngăn ngừa mụn Acnes Creamy Wash 100g,Sữa rửa mặt ngăn ngừa mụn Acnes Creamy Wash,Acnes,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,62000,75000,17.0,True,Dưới 100k,226466,Bestseller,True,245,0.0011,False,5.0,Cao (≥ 4.5),14040892000,True,1,True,1,1,Còn hàng,False,False
25107897,Sữa rửa mặt tạo bọt ngăn ngừa mụn Acnes Foaming Wash 150ml,Sữa rửa mặt tạo bọt ngăn ngừa mụn Acnes Foaming Wash,Acnes,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,69000,84000,18.0,True,Dưới 100k,3217,Bestseller,False,189,0.0588,False,4.8,Cao (≥ 4.5),221973000,True,1,True,1,1,Còn hàng,False,False
22052325,Sữa rửa mặt cho nam Oxy sạch sâu mát lạnh dạng kem Oxy Perfect Wash 100g,Sữa rửa mặt cho nam Oxy sạch sâu mát lạnh dạng kem Oxy Perfect Wash,Oxy,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,68000,82000,17.0,True,Dưới 100k,69113,Bestseller,False,103,0.0015,False,4.8,Cao (≥ 4.5),4699684000,True,1,True,1,1,Còn hàng,False,False
22052322,Sữa rửa mặt cho nam Oxy sạch sâu giảm nhờn dạng kem có hạt massage Oxy Deep Wash 100g,Sữa rửa mặt cho nam Oxy sạch sâu giảm nhờn dạng kem có hạt massage Oxy Deep Wash,Oxy,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,68000,86000,21.0,True,Dưới 100k,63399,Bestseller,False,256,0.004,False,4.8,Cao (≥ 4.5),4311132000,True,1,True,1,1,Còn hàng,False,False
22052317,Kem Rửa Mặt Tút Sáng Từ Đất Sét Trắng Oxy White Complete (100g),Kem Rửa Mặt Tút Sáng Từ Đất Sét Trắng Oxy White Complete (),Oxy,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,64000,82000,22.0,True,Dưới 100k,25501,Bestseller,False,171,0.0067,False,4.7,Cao (≥ 4.5),1632064000,True,1,True,1,1,Còn hàng,False,False
10863620,Sữa Rửa Mặt Lô Hội Naive (130g),Sữa Rửa Mặt Lô Hội Naive (),Naive,QUÝ KHANG MART,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,87900,87900,0.0,False,Dưới 100k,76,Phổ biến,False,8,0.1053,False,4.5,Cao (≥ 4.5),6680400,True,1,True,1,1,Còn hàng,False,False
10640154,Sữa rửa mặt kiểm soát nhờn ngăn ngừa mụn dạng gel Acnes Oil Control Cleanser 100g,Sữa rửa mặt kiểm soát nhờn ngăn ngừa mụn dạng gel Acnes Oil Control Cleanser,Acnes,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,62000,75000,17.0,True,Dưới 100k,109567,Bestseller,True,319,0.0029,False,4.7,Cao (≥ 4.5),6793154000,True,1,True,1,1,Còn hàng,False,True
2397037,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Đất Sét Trắng Senka Perfect White Clay New 14840 (120g),Sữa Rửa Mặt Tạo Bọt Chiết Xuất Đất Sét Trắng Senka Perfect White Clay New 14840 (),Senka,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,105500,129000,18.0,True,100k – 300k,46091,Bestseller,False,105,0.0023,False,4.6,Cao (≥ 4.5),4862600500,True,1,True,1,1,Còn hàng,False,False
2123245,Sữa Rửa Mặt Mịn Và Săn Chắc Da Senka Perfect Whip Collagen In 120G - [4901872462087],Sữa Rửa Mặt Mịn Và Săn Chắc Da Senka Perfect Whip Collagen In -,Senka,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,100000,129000,22.0,True,100k – 300k,128915,Bestseller,True,59,0.0005,False,4.6,Cao (≥ 4.5),12891500000,True,1,True,1,1,Còn hàng,False,False
631525,Sữa rửa mặt cải thiện dấu hiệu lão hóa dạng kem Hada Labo Pro-Aging Retinol B3 Cleanser 80g,Sữa rửa mặt cải thiện dấu hiệu lão hóa dạng kem Hada Labo Pro-Aging Retinol B3 Cleanser,Hada Labo,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,82000,97000,15.0,True,Dưới 100k,54836,Bestseller,False,479,0.0087,False,4.7,Cao (≥ 4.5),4496552000,True,1,True,1,1,Còn hàng,False,False
631508,Sữa rửa mặt ngăn ngừa mụn dạng gel Acnes 25+ Facial Wash 100g,Sữa rửa mặt ngăn ngừa mụn dạng gel Acnes 25+ Facial Wash,Acnes,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,70000,85000,18.0,True,Dưới 100k,1287,Bán chạy,False,173,0.1344,False,4.8,Cao (≥ 4.5),90090000,True,1,True,1,1,Còn hàng,False,False
631034,Sữa rửa mặt dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cleanser 80g,Sữa rửa mặt dưỡng ẩm tối ưu Hada Labo Advanced Nourish Cleanser,Hada Labo,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,73000,87000,16.0,True,Dưới 100k,116286,Bestseller,True,1253,0.0108,False,4.7,Cao (≥ 4.5),8488878000,True,1,True,1,1,Còn hàng,False,False
568830,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng Senka Perfect Whip 120g - 14839,Sữa Rửa Mặt Tạo Bọt Chiết Xuất Tơ Tằm Trắng Senka Perfect Whip - 14839,Senka,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,90000,119000,24.0,True,Dưới 100k,20339,Bestseller,False,570,0.028,False,4.2,Trung bình (3.5–4.5),1830510000,True,1,True,1,1,Còn hàng,False,True
278965268,Sữa rửa mặt dành cho người da mụn - Mistine Acne Clear Facial Foam 100g,Sữa rửa mặt dành cho người da mụn - Mistine Acne Clear Facial Foam,Mistine,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Thái Lan,False,64372,109000,41.0,True,Dưới 100k,2,Mới,False,1,0.5,False,4.0,Trung bình (3.5–4.5),128744,True,1,True,0,1,Còn hàng,False,False
278855886,Sữa rửa mặt Simple Purifying Gel Wash (150ml) - Hàng chính hãng,Sữa rửa mặt Simple Purifying Gel Wash () - Hàng,Simple,Long Hưng Official Store,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Ba Lan,True,139000,139000,0.0,False,100k – 300k,1,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,139000,True,1,True,0,1,Còn hàng,False,False
278719621,"Sữa rửa mặt cho nam OXY sạch dịu nhẹ, sáng da OXY White Complete 100g","Sữa rửa mặt cho nam OXY sạch dịu nhẹ, sáng da OXY White Complete",Oxy,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,78000,95000,18.0,True,Dưới 100k,1,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,78000,True,1,True,0,1,Còn hàng,False,False
277836496,Sữa rửa mặt dịch lọc ốc sên TIA'M Snail & Azulene Low PH Cleanser (30ml/200ml/400ml) - Hàng chính hãng,Sữa rửa mặt dịch lọc ốc sên TIA'M Snail & Azulene Low PH Cleanser (//) - Hàng,Tia'M,Long Hưng Official Store,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Hàn Quốc,True,399000,499000,20.0,True,300k – 700k,2,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,798000,True,1,True,0,1,Còn hàng,False,False
277375219,Sữa rửa mặt Hada Labo dưỡng ẩm cao cấp Premium Cleanser Hydrating 100g,Sữa rửa mặt Hada Labo dưỡng ẩm cao cấp Premium Cleanser Hydrating,Hada Labo,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,98000,125000,22.0,True,Dưới 100k,30,Mới,False,3,0.1,False,5.0,Cao (≥ 4.5),2940000,True,1,True,0,1,Còn hàng,False,False
277020768,Gel Rửa Mặt Simple Dưỡng Ẩm Cho Da Dạng Gel 150ml Water Boost Micellar Facial Gel Wash,Gel Rửa Mặt Simple Dưỡng Ẩm Cho Da Dạng Gel Water Boost Micellar Facial Gel Wash,Simple,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Anh,True,112500,140500,20.0,True,100k – 300k,1792,Bán chạy,False,1,0.0006,False,5.0,Cao (≥ 4.5),201600000,True,1,True,0,1,Còn hàng,False,False
276562375,"Sữa rửa mặt Hàn Quốc làm sạch sâu, chống lão hóa BENEW Collagen 100ml - Hàng chính hãng","Sữa rửa mặt Hàn Quốc làm sạch sâu, chống lão hóa BENEW Collagen - Hàng",Benew,vedepphuongdong,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Hàn Quốc,True,85000,85000,0.0,False,Dưới 100k,2,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,170000,True,1,True,0,1,Còn hàng,False,False
276400313,"Sữa rửa mặt da dầu mụn không có xà phòng, loại bỏ tế bào chết SVR SEBIACLEAR GEL MOUSSANT 55ml/200/400ml","Sữa rửa mặt da dầu mụn không có xà phòng, loại bỏ tế bào chết SVR SEBIACLEAR GEL MOUSSANT /200/",Svr,VIVALUST COSMETICS,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Pháp,True,155000,155000,0.0,False,100k – 300k,0,Chưa có lượt bán,False,0,0.0,False,0.0,Chưa có đánh giá,0,True,1,True,0,1,Còn hàng,False,False
276284392,Gel rửa mặt kiêm tẩy tế bào chết tinh chất bưởi hồng danh cho da dầu mụn 150ml,Gel rửa mặt kiêm tẩy tế bào chết tinh chất bưởi hồng danh cho da dầu mụn,Evoluderm,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Pháp,True,112000,225000,50.0,True,100k – 300k,27,Mới,False,4,0.1481,False,5.0,Cao (≥ 4.5),3024000,True,1,True,0,1,Còn hàng,False,False
276129814,Sữa rửa mặt dạng gel Bí Đao Rửa Mặt Cocoon (140ml),Sữa rửa mặt dạng gel Bí Đao Rửa Mặt Cocoon (),Cocoon,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,155500,191455,19.0,True,100k – 300k,12,Mới,False,1,0.0833,False,5.0,Cao (≥ 4.5),1866000,True,1,True,0,1,Còn hàng,False,False
276025993,Sữa rửa mặt dạng gel ẩm mịn sáng da căn bóng chứa AHA/PHA OHUI Miracle Toning Jelly Cleanser 180ml,Sữa rửa mặt dạng gel ẩm mịn sáng da căn bóng chứa AHA/PHA OHUI Miracle Toning Jelly Cleanser,Ohui,Mercy Cosmetics,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Hàn Quốc,True,449000,620000,28.0,True,300k – 700k,5,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,2245000,True,1,True,0,1,Còn hàng,False,False
275875976,Sữa Rửa Mặt CERAVE Hydrating Cleanser 236ml,Sữa Rửa Mặt CERAVE Hydrating Cleanser,Cerave,MEDiCARE Official Store,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Pháp,True,330000,330000,0.0,False,300k – 700k,3,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,990000,True,1,True,0,1,Còn hàng,False,True
275875971,Sữa Rửa Mặt CERAVE Foaming Cleanser 473ml,Sữa Rửa Mặt CERAVE Foaming Cleanser,Cerave,MEDiCARE Official Store,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Pháp,True,490000,490000,0.0,False,300k – 700k,5,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,2450000,True,1,True,0,1,Còn hàng,False,True
275798223,Combo 2 Sữa rửa mặt hạt chứa than hoạt tính dành cho nam s select 130g/tuýp,2 Sữa rửa mặt hạt chứa than hoạt tính dành cho nam s select /tuýp,S Select,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,86000,120000,28.0,True,Dưới 100k,16,Mới,False,3,0.1875,False,3.7,Trung bình (3.5–4.5),1376000,True,1,True,0,1,Còn hàng,False,False
275627181,Gel rửa mặt cho da dầu nhạy cảm La Roche-Posay Effaclar Foaming Gel 400ml (Túi refill),Gel rửa mặt cho da dầu nhạy cảm La Roche-Posay Effaclar Foaming Gel (Túi refill),La Roche-Posay,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Pháp,True,470000,555000,15.0,True,300k – 700k,28,Mới,False,2,0.0714,False,5.0,Cao (≥ 4.5),13160000,True,1,True,0,1,Còn hàng,False,False
274466232,Gel Rửa Mặt Cho Da Mụn Eucerin 3X Treatment Gel To Foam Cleanser 75ml,Gel Rửa Mặt Cho Da Mụn Eucerin 3X Treatment Gel To Foam Cleanser,Eucerin,Tiki Trading,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Thái Lan,False,214500,259000,17.0,True,100k – 300k,16,Mới,False,1,0.0625,False,5.0,Cao (≥ 4.5),3432000,True,1,True,0,1,Còn hàng,False,False
272787019,Sữa rửa mặt làm sạch sâu và cân bằng độ pH cho da Cleansing Celaud,Sữa rửa mặt làm sạch sâu và cân bằng độ pH cho da Cleansing Celaud,C'Elaud,Emqueen Store,Skincare,Sữa rửa mặt,Sữa rửa mặt,Trong nước,Việt Nam,False,373000,373000,0.0,False,300k – 700k,0,Chưa có lượt bán,False,0,0.0,False,0.0,Chưa có đánh giá,0,True,1,True,1,1,Còn hàng,False,False
272389754,[Nội Địa Nhật Bản] Sữa rửa mặt nam tạo bọt Sạch nhờn cho da dầu UNO Whip Wash Nhật Bản 130g,Sữa rửa mặt nam tạo bọt Sạch nhờn cho da dầu UNO Whip Wash Nhật Bản,Dabo,Thebeauty,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Nhật Bản,True,135000,135000,0.0,False,100k – 300k,21,Mới,False,3,0.1429,False,5.0,Cao (≥ 4.5),2835000,True,1,True,1,1,Còn hàng,False,False
216274675,[GARNIER] Sữa Rửa Mặt 3 Trong 1 Giúp Ngăn Ngừa Mụn & Thông Thoáng Lỗ Chân Lông Bright Complete Anti-Acnes 50/90/100ml,Sữa Rửa Mặt 3 Trong iúp Ngăn Ngừa Mụn & Thông Thoáng Lỗ Chân Lông Bright Complete Anti-Acnes 50/90/,Garnier,Min Cosmetics,Skincare,Sữa rửa mặt,Sữa rửa mặt,Ngoài nước,Pháp,True,65000,65000,0.0,False,Dưới 100k,22,Mới,False,0,0.0,False,0.0,Chưa có đánh giá,1430000,True,1,True,1,1,Còn hàng,False,False
