product_id,name_clean,brand_name,product_type,origin_class_corrected,price,rating,sold_count,discount_rate,tiki_verified,cluster,pca_x,pca_y
278325549,Kem chống nắng trẻ em Cancer Council Kids Sunscreen SPF50+ (/) - Hàng chính hãng,Cancer Council,Body Care,Ngoài nước,289000,0.0,0,20.0,0,0,-1.4754543975215828,1.255089105632566
278325150,Kem chống nắng Omi Sunbears Active SPF50+ PA++++ () - Hàng chính hãng,OMI,Body Care,Ngoài nước,99000,0.0,0,34.0,0,3,-1.3406849610569413,2.443442701238397
278128284,Kem chống nắng Ph. Hubby Sun Cream Cica Seven chiết xuất rau má Hộp,Ph Hubby,Body Care,Ngoài nước,470000,0.0,0,0.0,0,0,-1.4856465725604906,0.11456824696004157
278122011,Kem Chống Nắng Banana Boat SPF50–100+ PA++++ Dạng Lotion & Xịt Spray Cho Người Lớn & Trẻ Em Bảo Vệ Da Hiệu Quả,Banana Boat,Body Care,Ngoài nước,396000,0.0,0,0.0,0,0,-1.455729264718692,0.20598070178522337
278117578,Kem chống nắng Ph.Hubby Pink BB Tone Up Sun,Ph Hubby,Body Care,Ngoài nước,510000,0.0,0,0.0,0,0,-1.499909992520416,0.07098630972043445
278103603,Kem Chống Nắng Bảo Vệ Da Goskin,Goskin,Body Care,Trong nước,179000,0.0,0,0.0,0,0,-1.3170684774800854,0.6296592966808512
278071377,"Kem Trắng Da Cấp Ẩm Chống Nắng 15, Goskin (kem nén)",Goskin,Body Care,Trong nước,299000,0.0,0,0.0,0,0,-1.4066634552547213,0.3559014805800209
278070948,Kem trắng da cấp ẩm chống nắng Goskin (Kem Lotion),Goskin,Body Care,Trong nước,339000,0.0,0,0.0,0,0,-1.4285893462306472,0.28890683223340763
278037535,Kem Chống Nắng Mona Frema SUNPRE AA XTreme 50+ Original Sunscreen (Không Màu),MONA FREAM,Body Care,Ngoài nước,1128600,0.0,2,0.0,1,1,-0.537230465434223,-1.2777867576087747
278013754,Essence Chống Nắng Siêu Chống Thấm Nước Kose Sun Cut Phiên Bản Giới Hạn Pochacco,Kosé,Body Care,Ngoài nước,205000,0.0,0,54.0,0,3,-1.5425269286199825,2.9360923816454556
277961667,Kem Chống Nắng Cấp Ẩm Dưỡng Sáng Da Chiết Xuất Hạt Ý Dĩ Hatomugi (),SP Hatomugi,Body Care,Ngoài nước,131000,0.0,0,57.0,0,3,-1.4755355004827524,3.3071917546326555
277736959,Chống Nắng Dạng Xịt Kose Suncut UV Protect Spray SPF50+ PA++++ () - Phiên Bản Giới Hạn,Kosé,Body Care,Ngoài nước,205000,0.0,0,54.0,0,3,-1.5425269286199825,2.9360923816454556
277593582,Xịt Chống Nắng Chống Thấm Nước Kose Suncut UV Perfect Spray Super Water Proof SPF50+ PA++++ () - Phiên Bản Giới Hạn,Kosé,Body Care,Ngoài nước,205000,0.0,0,54.0,0,3,-1.5425269286199825,2.9360923816454556
277591204,Kem Chống Nắng myKella - Multi Protection Sunscreen Milk,MyKella,Body Care,Trong nước,499000,0.0,0,0.0,0,0,-1.4961022536544633,0.08262087118935406
277581304,Chống Nắng Dạng Xịt Kose Suncut UV Protect Spray SPF50+ PA++++ (Chai ) - Phiên Bản Giới Hạn,Kosé,Body Care,Ngoài nước,205000,0.0,0,54.0,0,3,-1.5425269286199825,2.9360923816454556
277567714,Kem chống nắng nâng tone Hatomugi Kumano Reihaku Tone Up UV Milky Gel SPF50 PA++++ () - Hàng chính hãng,Hatomugi,Body Care,Ngoài nước,119000,0.0,0,20.0,0,0,-1.3205053457854803,1.728536558422475
277379372,Kem Chống Nắng Siêu Chống Thấm Nước Kose Suncut UV Perfect Essence Super Water Proof SPF50+ PA++++ (04 Loại),Kosé,Body Care,Ngoài nước,195000,0.0,0,55.0,0,3,-1.5375302084933344,3.0068288114897146
277250895,Kem chống nắng dưỡng ẩm nâng tone Saishoku 3in1 SPF 50+ PA++,Saishoku,Body Care,Ngoài nước,397000,0.0,0,0.0,0,0,-1.456169693042067,0.2046349712660483
276700598,Kem Chống Nắng Lalamos Nhụy Kim Ngân Hoa White Tone-Up SPF 50+ PA++++,LALAMOS,Body Care,Trong nước,488000,0.0,0,0.0,0,0,-1.4922096343963966,0.09451478503886472
